DataYear,BuildingName,BuildingType,Latitude,Longitude,Neighborhood,CouncilDistrictCode,YearBuilt,NumberofFloors,PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUIWN(kBtu/sf),SourceEUI(kBtu/sf),LargestPropertyUseType,LargestPropertyUseTypeGFA,Electricity(kWh),SteamUse(kBtu),NaturalGas(therms),EPAPropertyType,ComplianceStatus,ComplianceIssue,Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,NumberofBuildings
2019,DENNY/ SEALTH CAMPUS (SPS-DISTRICT),SPS-District K-12,47.52915,-122.36511,DELRIDGE NEIGHBORHOODS,1.0,2010,2,367884,367884,0,80.0,33.8,33.6,12445428.0,12344968.0,70.8,70.6,K-12 School,367884.0,2176570.0,12048202.094594594,49185.0,K-12 School,Compliant,No Issue,7426457.0,4918512.0,307.0,0.8,
2019,ROXHILL ELEMENTARY SCHOOL(SPS-DISTRICT),SPS-District K-12,47.51778,-122.37074,DELRIDGE NEIGHBORHOODS,1.0,1958,1,46797,46797,0,87.0,46.0,45.1,2154193.0,2112616.0,64.5,63.6,K-12 School,46797.0,126591.0,12048202.094594594,16807.0,K-12 School,Compliant,No Issue,431927.0,1680688.0,91.9,2.0,
2019,WASHINGTON MIDDLE (SPS-DISTRICT),SPS-District K-12,47.59796,-122.30415,CENTRAL,1.0,1963,3,136188,136188,0,80.0,39.6,38.9,5434672.0,5326650.0,67.1,66.3,K-12 School,137084.0,584947.0,12048202.094594594,33308.0,K-12 School,Compliant,No Issue,1995840.0,3330809.0,189.2,1.4,
2019,U-HAUL RENTALS & MINI-STORAGE,NonResidential,47.54508,-122.37737,SOUTHWEST,1.0,1969,2,52088,52088,0,72.97791381968165,29.7,29.3,1547113.0,1528150.0,49.2,48.9,Self-Storage Facility,52088.0,157982.0,12048202.094594594,9891.0,Self-Storage Facility,Compliant,No Issue,539036.0,989114.0,55.9,1.1,
2019,HAMILTON MIDDLE (SPS-DISTRICT),SPS-District K-12,47.65708,-122.33803,LAKE UNION,4.0,2010,3,127776,127776,0,56.0,32.7,32.8,4186022.0,4202670.0,79.7,79.9,K-12 School,128025.0,978746.0,12048202.094594594,8632.0,K-12 School,Compliant,No Issue,3339481.0,863189.0,66.4,0.5,
2019,SILVER CLOUD INN LAKE UNION,NonResidential,47.62972,-122.32906,LAKE UNION,3.0,1998,5,123920,93920,30000,94.0,61.0,61.0,7559508.0,7559508.0,117.4,117.4,Hotel,123920.0,1106110.0,12048202.094594594,37855.0,Hotel,Compliant,No Issue,3774047.0,3785461.0,224.3,2.4,
2019,ARMORY BUILDING (MOHAI),Nonresidential COS,47.62759,-122.33661,LAKE UNION,3.0,1900,1,50000,50000,0,72.97791381968165,178.1,176.9,7656466.0,7607376.0,341.9,342.0,Museum,43000.0,1125288.0,12048202.094594594,37679.0,Museum,Compliant,No Issue,3839483.0,3767894.0,223.8,4.5,
2019,COURTYARD BY MARRIOTT - SEATTLE,NonResidential,47.62782,-122.34045,MAGNOLIA / QUEEN ANNE,7.0,1998,7,207656,153315,54341,90.0,70.6,70.6,9996560.0,9993099.0,137.8,138.5,Hotel,141591.0,1527198.0,12048202.094594594,47823.0,Hotel,Compliant,No Issue,5210800.0,4782300.0,286.1,1.9,
2019,WHITTIER ELEMENTARY (SPS-DISTRICT),SPS-District K-12,47.68359,-122.37308,BALLARD,6.0,1999,2,67235,67235,0,68.0,34.4,34.4,2311360.0,2313778.0,71.8,71.8,K-12 School,67235.0,402020.0,12048202.094594594,9421.0,K-12 School,Compliant,No Issue,1371691.0,942088.0,58.5,0.9,
2019,GATEWOOD ELEMENTARY SCHOOL (SPS-DISTRICT),SPS-District K-12,47.54025,-122.3885,SOUTHWEST,1.0,1991,3,58118,58118,0,80.0,25.1,25.1,1483897.0,1479647.0,61.1,60.8,K-12 School,59014.0,340496.0,12048202.094594594,3179.0,K-12 School,Compliant,No Issue,1161772.0,317875.0,24.0,0.4,
2019,HOTEL NEXUS - NORTHGATE,NonResidential,47.70916,-122.33216,NORTHWEST,5.0,1968,4,64893,64893,0,50.0,102.6,102.7,6656005.0,6664527.0,181.8,181.9,Hotel,64893.0,805074.0,12048202.094594594,39176.0,Hotel,Compliant,No Issue,2746912.0,3917615.0,225.0,3.5,
2019,OLYMPIC VIEW (SPS-DISTRICT),SPS-District K-12,47.69823,-122.32126,NORTH,1.0,1989,2,52792,52792,0,77.0,24.1,23.8,1338058.0,1322320.0,67.5,66.7,K-12 School,55480.0,387550.0,12048202.094594594,22504.475928677562,K-12 School,Compliant,No Issue,1322320.0,2247779.528766311,8.2,0.2,
2019,VAN ASSELT (OLD) SCHOOL (SPS-DISTRICT),SPS-District K-12,47.53809,-122.29591,GREATER DUWAMISH,1.0,1925,1,70762,70762,0,59.0,56.5,55.0,3997779.0,3895286.0,74.6,73.1,K-12 School,70762.0,181067.0,12048202.094594594,32775.0,K-12 School,Compliant,No Issue,617800.0,3277486.0,177.9,2.5,
2019,CENTURYLINK FIELD-STADIUM,NonResidential,47.59544,-122.33159,GREATER DUWAMISH,1.0,1999,6,1913640,1585960,327680,72.97791381968165,39.8,39.7,63097600.0,62956016.0,99.8,99.7,Other - Entertainment/Public Assembly,1585960.0,15411480.0,12048202.094594594,103720.0,Other - Entertainment/Public Assembly,Compliant,No Issue,52583970.0,10372033.0,875.0,0.6,
2019,CITY LIGHT - SOUTH SERVICE CENTER BLDG A,Nonresidential COS,47.57199,-122.32811,GREATER DUWAMISH,1.0,1924,2,179161,179161,0,72.97791381968165,51.3,50.8,9275856.0,9177598.0,134.7,133.1,Other - Utility,117861.0,2414430.0,12048202.094594594,9396.0,Other - Utility,Compliant,No Issue,8238035.0,939564.0,100.7,0.6,
2019,CITY LIGHT - SOUTH SERVICE CENTER BLDG B,Nonresidential COS,47.57199,-122.32811,GREATER DUWAMISH,1.0,1965,2,58640,58640,0,72.97791381968165,49.5,49.2,2903994.0,2883139.0,138.7,137.7,Other - Utility,58640.0,845000.0,12048202.094594594,22504.475928677562,Other - Utility,Compliant,No Issue,2883139.0,2247779.528766311,17.8,0.3,
2019,T-MOBILE PARK (SAFECO FIELD),NonResidential,47.59085,-122.33354,GREATER DUWAMISH,1.0,1999,3,1172127,1172127,0,72.97791381968165,59.5,59.5,69768184.0,69768184.0,136.2,136.2,Other - Entertainment/Public Assembly,1172127.0,14458470.0,12048202.094594594,204359.0,Other - Entertainment/Public Assembly,Compliant,No Issue,49332300.0,20435898.0,1389.5,1.2,
2019,SILVER CLOUD INN SEATTLE,NonResidential,47.59269,-122.33372,GREATER DUWAMISH,1.0,2005,9,168449,153882,14567,28.0,147.6,148.0,22719854.0,22769128.0,224.9,225.8,Hotel,153882.0,1815471.0,12048202.094594594,165747.0,Hotel,Compliant,No Issue,6194387.0,16574739.0,918.5,6.0,
2019,PORT OF SEATTLE- TERMINAL 30 (CAMPUS),Campus,47.58405,-122.34223,GREATER DUWAMISH,1.0,2003,2,68640,68640,0,72.97791381968165,92.2,92.2,8580718.0,8580719.0,258.2,258.2,Transportation Terminal/Station,44160.0,2514865.0,12048202.094594594,21473.0,Mixed Use Property,Compliant,No Issue,8580719.0,2147300.0,52.9,0.8,
2019,BOEING SOUTH PARK CAMPUS REPORT,Campus,47.52429,-122.31234,GREATER DUWAMISH,1.0,1980,2,334368,302494,31874,72.97791381968165,148.9,148.3,49771808.0,49571068.0,377.3,376.7,Office,154100.0,12375930.0,12048202.094594594,73444.0,Mixed Use Property,Compliant,No Issue,42226673.0,7344400.0,650.4,2.2,
2019,THORNTON CINEMA BUILDING & PARKING GARAGE,NonResidential,47.70281,-122.32532,NORTH,1.0,2008,6,423569,88460,335109,72.97791381968165,101.0,101.2,8933196.0,8951946.0,233.4,234.5,Parking,335109.0,1899529.0,12048202.094594594,24708.0,Parking,Compliant,No Issue,6481193.0,2470755.0,171.2,1.9,
2019,TRIBECA CONDOS & STORE,NonResidential,47.6239,-122.35756,MAGNOLIA / QUEEN ANNE,1.0,2002,4,110785,71606,39179,72.97791381968165,55.1,55.1,8526318.0,8526318.0,154.4,154.4,Multifamily Housing,154625.0,2498921.0,12048202.094594594,9483.0,Multifamily Housing,Compliant,No Issue,8526318.0,948290.0,52.6,0.7,
2019,2024 THIRD AVE/YWCA,Multifamily MR (5-9),47.61316,-122.34153,DOWNTOWN,7.0,2003,7,116947,116947,0,72.97791381968165,83.7,83.1,10515672.0,10448990.0,161.1,160.6,Multifamily Housing,81740.0,1542763.0,12048202.094594594,51851.0,Multifamily MR (5-9),Compliant,No Issue,5263907.0,5185082.0,307.8,2.6,
2019,PINE ST. CONDO-ELLIOTT GRAND HYATT SEATTLE,NonResidential,47.61275,-122.3333,DOWNTOWN,1.0,1999,0,934292,934292,0,72.97791381968165,115.8,115.7,63909960.0,63811904.0,239.1,238.6,Hotel,495536.0,10822630.0,12048202.094594594,268851.0,Hotel,Compliant,No Issue,36926814.0,26885097.0,1655.5,1.8,
2019,SWEDISH MEDICAL CENTER CHERRY HILL - CAMPUS,Campus,47.60705,-122.30966,CENTRAL,3.0,1990,5,597519,597519,0,44.0,231.5,232.1,139276160.0,139608048.0,406.4,408.8,Hospital (General Medical & Surgical),601615.0,16637920.0,12048202.094594594,828395.0,Hospital (General Medical & Surgical),Compliant,No Issue,56768583.0,82839456.0,4749.6,7.9,
2019,HIGHLAND PARK SCHOOL (SPS-DISTRICT),SPS-District K-12,47.52518,-122.34828,DELRIDGE NEIGHBORHOODS,1.0,1999,1,71714,71714,0,54.0,41.7,41.1,2993413.0,2944112.0,91.6,90.5,K-12 School,71714.0,569704.0,12048202.094594594,10003.0,K-12 School,Compliant,No Issue,1943829.0,1000283.0,65.1,0.9,
2019,PUBLIC STORAGE (STORE 27020),NonResidential,47.65097,-122.34227,LAKE UNION,1.0,1991,3,75397,67236,8161,72.97791381968165,10.0,10.0,674268.0,672029.0,26.3,26.2,Self-Storage Facility,67236.0,177236.0,12048202.094594594,673.0,Self-Storage Facility,Compliant,No Issue,604729.0,67300.0,7.3,0.1,
2019,HARBORVIEW MEDICAL CENTER - Campus,Campus,47.60399,-122.32377,EAST,3.0,2000,8,1926841,1926841,0,94.0,165.7,165.7,224599920.0,224613504.0,320.5,321.5,Hospital (General Medical & Surgical),1355488.0,30465930.0,118180504.0,24832.0,Hospital (General Medical & Surgical),Compliant,No Issue,103949753.0,2483229.0,7055.3,3.7,
2019,ID VILLAGE SQUARE 1,NonResidential,47.59626,-122.3218,DOWNTOWN,1.0,1999,5,102796,90185,12611,72.97791381968165,94.4,94.1,9702601.0,9676361.0,227.3,227.0,Senior Care Community,55259.0,2206354.0,12048202.094594594,21483.0,Senior Care Community,Compliant,No Issue,7528080.0,2148280.0,160.5,1.8,
2019,WEST SEATTLE HIGH SCHOOL (SPS-DISTRICT),SPS-District K-12,47.57678,-122.38459,SOUTHWEST,1.0,2002,2,208981,208981,0,74.0,41.4,41.3,8643301.0,8640182.0,83.7,83.6,K-12 School,208981.0,1407994.0,12048202.094594594,38361.0,K-12 School,Compliant,No Issue,4804076.0,3836105.0,233.3,1.1,
2019,THE WINTONIA,Multifamily MR (5-9),47.6136,-122.32785,EAST,7.0,1909,6,51976,51976,0,49.0,80.06666666666666,80.56666819333333,4101851.3333333335,3985296.6666666665,139.56667073333332,140.13333233333333,Multifamily Housing,50350.0,468119.3333333333,12048202.094594594,24590.333333333332,Multifamily MR (5-9),Not Compliant,Missing 2019 EUI or Electricity Data,1597223.0,2459008.0,137.63333333333333,2.63,
2019,HOTEL DECA,NonResidential,47.66151,-122.31457,NORTHEAST,4.0,1931,16,106860,106860,0,83.0,79.4,78.2,8483161.0,8356192.0,130.0,128.7,Hotel,106860.0,834637.0,12048202.094594594,55084.0,Hotel,Compliant,No Issue,2847783.0,5508410.0,310.1,2.9,
2019,LAKE CITY CENTER,NonResidential,47.71895,-122.29475,NORTH,5.0,1972,5,50759,50759,0,51.0,55.1,55.1,2794441.0,2794441.0,154.1,154.1,Office,50759.0,819004.0,12048202.094594594,11962.2,Office,Compliant,No Issue,2794441.0,1196192.2,17.2,0.3,
2019,ROOSEVELT HIGH (SPS-DISTRICT),SPS-District K-12,47.67723,-122.31281,NORTHEAST,1.0,2006,3,269297,269297,0,81.0,37.0,36.8,10167326.0,10094980.0,78.1,77.9,K-12 School,274673.0,1806324.0,12048202.094594594,39318.0,K-12 School,Compliant,No Issue,6163177.0,3931803.0,246.8,0.9,
2019,BRYANT ELEMENTARY (SPS-DISTRICT),SPS-District K-12,47.67184,-122.29221,NORTHEAST,1.0,2001,3,75174,75174,0,63.0,39.3,38.7,2953936.0,2912000.0,74.3,73.5,K-12 School,75174.0,413587.0,12048202.094594594,15008.0,K-12 School,Compliant,No Issue,1411158.0,1500842.0,88.4,1.2,
2019,FRANTZ H COE ELEMENTARY SCHOOL (SPS-DISTRICT),SPS-District K-12,47.64052,-122.3656,MAGNOLIA / QUEEN ANNE,7.0,2003,3,75214,75214,0,38.0,50.4,50.0,3792034.0,3757070.0,93.8,93.3,K-12 School,75214.0,514613.0,12048202.094594594,20012.0,K-12 School,Compliant,No Issue,1755859.0,2001210.0,117.1,1.6,
2019,MADISON MIDDLE (SPS-DISTRICT),SPS-District K-12,47.57298,-122.39028,SOUTHWEST,1.0,2005,3,134918,134918,0,85.0,25.5,25.4,3532420.0,3518578.0,62.1,61.7,K-12 School,138502.0,812396.0,12048202.094594594,7467.0,K-12 School,Compliant,No Issue,2771895.0,746683.0,56.7,0.4,
2019,THURGOOD MARSHALL (SPS-DISTRICT),SPS-District K-12,47.59096,-122.29985,CENTRAL,1.0,1991,2,64414,64414,0,59.0,31.6,31.8,2066289.0,2078277.0,88.6,89.1,K-12 School,65310.0,609108.0,12048202.094594594,22504.475928677562,K-12 School,Compliant,No Issue,2078277.0,2247779.528766311,12.8,0.2,
2019,"MARSHALL, JOHN (SPS-DISTRICT)",SPS-District K-12,47.67725,-122.32232,NORTHWEST,1.0,1927,3,92437,92437,0,42.0,67.0,65.3,6191164.0,6035268.0,86.3,84.5,K-12 School,92437.0,246532.0,12048202.094594594,51941.0,K-12 School,Compliant,No Issue,841168.0,5194100.0,281.0,3.0,
2019,ACT THEATER,NonResidential,47.61103,-122.33238,DOWNTOWN,1.0,1914,7,166570,166570,0,72.97791381968165,40.1,40.1,5159285.0,5159285.0,104.4,104.4,Other - Entertainment/Public Assembly,109754.0,1344336.0,12048202.094594594,5724.0,Other - Entertainment/Public Assembly,Compliant,No Issue,4586874.0,572411.0,58.7,0.4,
2019,YWCA Women's Residence,NonResidential,47.6079,-122.33266,DOWNTOWN,7.0,1913,9,107572,107572,0,73.0,49.0,48.3,4979624.0,4913297.0,96.8,96.0,Residence Hall/Dormitory,63934.0,705573.0,2505880.0,22504.475928677562,Residence Hall/Dormitory,Compliant,No Issue,2407416.0,2247779.528766311,148.1,1.4,
2019,CENTURYLINK: 3RD AVE 3-D,NonResidential,47.60699,-122.33481,DOWNTOWN,1.0,1955,15,230880,230880,0,72.97791381968165,270.4,271.0,54885164.0,55020332.0,757.0,758.9,Other,203000.0,16125540.0,12048202.094594594,22504.475928677562,Other,Compliant,No Issue,55020342.0,2247779.528766311,339.2,1.5,
2019,LAKE CITY COURT,Multifamily MR (5-9),47.72232,-122.29181,NORTH,5.0,2009,6,56745,56745,0,43.0,65.5,64.9,2860023.0,2835766.0,140.1,139.1,Multifamily Housing,43673.0,518726.0,12048202.094594594,10659.0,Multifamily MR (5-9),Compliant,No Issue,1769895.0,1065871.0,67.5,1.2,
2019,OTHELLO BUILDING,Multifamily LR (1-4),47.53685,-122.28406,GREATER DUWAMISH,2.0,2003,4,67920,67920,0,72.97791381968165,57.9,57.6,2543488.0,2534335.0,154.2,153.5,Multifamily Housing,24600.0,684635.0,12048202.094594594,1984.0,Multifamily LR (1-4),Compliant,No Issue,2335973.0,198362.0,24.9,0.4,
2019,CLEVELAND HIGH SCHOOL (SPS-DISTRICT),SPS-District K-12,47.55237,-122.31391,GREATER DUWAMISH,1.0,2007,3,204961,204961,0,75.0,43.6,42.9,8941860.0,8800806.0,83.1,82.4,K-12 School,204961.0,1281377.0,12048202.094594594,44287.0,K-12 School,Compliant,No Issue,4372058.0,4428746.0,262.2,1.3,
2019,ELLIOTT PARK BUILDING,NonResidential,47.61972,-122.36033,MAGNOLIA / QUEEN ANNE,1.0,1927,5,190000,151000,39000,72.97791381968165,146.2,146.5,22623400.0,22677932.0,327.7,328.1,Laboratory,75627.0,4515419.0,12048202.094594594,72713.0,Mixed Use Property,Compliant,No Issue,15406610.0,7271324.0,481.2,3.2,
2019,EDGEWATER INN,NonResidential,47.61235,-122.3518,DOWNTOWN,1.0,1961,4,122309,122309,0,3.0,265.5,265.5,32476376.0,32476376.0,375.4,375.4,Hotel,122309.0,1977847.0,12048202.094594594,257280.0,Hotel,Compliant,No Issue,6748414.0,25727962.0,1408.0,11.5,
2019,PORT OF SEATTLE  BELL HARBOR COMPLEX  & CONFERENCE - CAMPUS,Campus,47.61137,-122.34947,DOWNTOWN,1.0,1995,3,217088,217088,0,72.97791381968165,158.0666636,157.66666666666666,34414567.333333336,34132409.333333336,336.2000020333333,335.79999999999995,Convention Center,131816.0,6188575.666666667,12048202.094594594,220435.0,Convention Center,Not Compliant,Missing 2019 EUI or Electricity Data,21115420.0,22043533.0,1170.7,5.4,
2019,SEATTLE AQUARIUM,Nonresidential COS,47.60729,-122.34211,DOWNTOWN,1.0,1980,2,53365,53365,0,72.97791381968165,237.1,235.8,16457637.0,16365386.0,551.0,549.0,Other - Entertainment/Public Assembly,69400.0,3503079.0,12048202.094594594,44129.0,Other - Entertainment/Public Assembly,Compliant,No Issue,11952506.0,4412879.0,308.0,5.8,
2019,PIER 54,NonResidential,47.6041,-122.33958,DOWNTOWN,1.0,1900,1,62900,62900,0,72.97791381968165,182.2,182.9,11982272.0,12026477.0,311.8,312.5,Restaurant,32494.0,1326087.0,12048202.094594594,75019.0,Mixed Use Property,Compliant,No Issue,4524609.0,7501869.0,426.3,6.8,
2019,DAILY JOURNAL BUILDING,NonResidential,47.60271,-122.33557,DOWNTOWN,7.0,1914,4,56500,56500,0,86.0,36.7,36.3,1466169.0,1450052.0,73.8,73.3,Office,33000.0,218011.0,706198.0,22504.475928677562,Office,Compliant,No Issue,743854.0,2247779.528766311,42.1,0.7,
2019,BMW SEATTLE - SERVICE CENTER,NonResidential,47.59486,-122.32455,GREATER DUWAMISH,2.0,2008,4,203504,44132,159372,66.0,16.7,16.7,3402335.0,3402335.0,46.8,46.8,Non-Refrigerated Warehouse,159372.0,997167.0,12048202.094594594,6801.666666666667,Non-Refrigerated Warehouse,Compliant,No Issue,3402335.0,680144.6666666666,21.0,0.5,
2019,WESTLAKE MALL RETAIL PORTION,NonResidential,47.61192,-122.33717,DOWNTOWN,1.0,1989,4,111077,111077,0,72.97791381968165,117.4,117.4,13041700.0,13041700.0,302.3,302.3,Enclosed Mall,111077.0,3331033.0,12048202.094594594,16762.0,Enclosed Mall,Compliant,No Issue,11365485.0,1676216.0,159.1,1.4,
2019,WESTLAKE TOWER,NonResidential,47.61192,-122.33717,DOWNTOWN,1.0,1989,25,516342,389150,127192,75.0,57.3,57.3,22497796.0,22497796.0,160.4,160.4,Office,392829.0,6593727.0,12048202.094594594,22504.475928677562,Office,Compliant,No Issue,22497797.0,2247779.528766311,138.7,0.4,
2019,UNIVERSITY BOOK STORE,NonResidential,47.66024,-122.31278,NORTHEAST,4.0,1978,2,89200,89200,0,25.0,68.5,68.4,6111476.0,6097034.0,177.1,176.9,Retail Store,89200.0,1570953.0,12048202.094594594,7369.0,Retail Store,Compliant,No Issue,5360092.0,736944.0,72.2,0.8,
2019,UW TOWER BLDG COMPLEX,NonResidential,47.66072,-122.31466,NORTHEAST,1.0,1971,23,474546,474546,0,64.0,63.9,63.5,30319150.0,30112090.0,178.9,177.7,Office,474546.0,8825349.0,12048202.094594594,22504.475928677562,Office,Compliant,No Issue,30112091.0,2247779.528766311,185.6,0.4,
2019,UW TOWER DATA CENTER,NonResidential,47.6606,-122.31512,NORTHEAST,1.0,1969,5,36000,36000,0,98.0,925.1,925.1,33303298.0,33303298.0,2590.3,2590.3,Data Center,36000.0,9760638.0,12048202.094594594,22504.475928677562,Data Center,Compliant,No Issue,33303297.0,2247779.528766311,205.3,5.7,
2019,UNIVERSITY DISTRICT BUILDING,NonResidential,47.661,-122.31626,NORTHEAST,1.0,1961,5,99005,81071,17934,66.0,60.0,59.2,4867314.0,4795404.0,117.2,116.3,Office,81071.0,735791.0,12048202.094594594,22849.0,Office,Compliant,No Issue,2510520.0,2284884.0,136.8,1.7,
2019,4300 ROOSEVELT,NonResidential,47.65999,-122.31741,NORTHEAST,1.0,2002,5,220649,137929,82720,95.0,38.9,38.9,5663178.0,5663178.0,108.8,108.8,Office,145754.0,1659783.0,12048202.094594594,22504.475928677562,Office,Compliant,No Issue,5663180.0,2247779.528766311,34.9,0.3,
2019,SUNSET CLUB,NonResidential,47.61109,-122.32721,EAST,1.0,1920,3,30971,30971,0,72.97791381968165,73.5,74.40000153,2305748.0,2275626.0,141.1000061,143.8000031,,,337961.0,335646.6666666667,8462.0,,Not Compliant,Portfolio Manager Account Not Shared,1153122.0,846150.0,45.46666666666667,1.4766666666666666,
2019,RAINIER TOWER,NonResidential,47.60896,-122.33481,DOWNTOWN,1.0,1976,42,476871,476871,0,41.0,94.4,94.7,45108024.0,45275188.0,264.3,265.2,Office,477945.0,13269400.0,12048202.094594594,22504.475928677562,Office,Compliant,No Issue,45275193.0,2247779.528766311,279.1,0.6,
2019,FAIRMONT OLYMPIC HOTEL,NonResidential,47.60804,-122.33391,DOWNTOWN,1.0,1923,12,542305,542305,0,63.0,92.4,92.3,50107304.0,50032008.0,168.5,168.6,Hotel,542305.0,5869826.0,25258528.0,47456.0,Hotel,Compliant,No Issue,20027846.0,4745633.0,1718.3,3.2,
2019,WASH MUTUAL TOWER (1201 THIRD AVE),NonResidential,47.60723,-122.33611,DOWNTOWN,7.0,1988,55,1400000,1115000,285000,82.0,46.0,46.0,51899408.0,51926912.0,124.1,124.1,Office,1119004.0,14287070.0,1799428.0,13800.0,Office,Compliant,No Issue,48747483.0,1380013.0,469.5,0.4,
2019,WASHINGTON ATHLETIC CLUB,NonResidential,47.60968,-122.33379,DOWNTOWN,1.0,1930,21,305548,305548,0,77.0,106.2,106.2,32933580.0,32926410.0,190.9,191.4,Hotel,310000.0,3704272.0,17359820.0,29276.0,Hotel,Compliant,No Issue,12638976.0,2927613.0,1156.3,3.8,
2019,LOGAN BUILDING,NonResidential,47.61003,-122.33452,DOWNTOWN,1.0,1958,10,135918,135918,0,87.0,47.2,47.4,6827867.0,6857193.0,97.7,98.2,Office,144570.0,1092087.0,3130994.0,22504.475928677562,Office,Compliant,No Issue,3726201.0,2247779.528766311,189.4,1.4,
2019,O'SHEA BUILDING/GAP,NonResidential,47.61159,-122.33601,DOWNTOWN,1.0,1914,4,79957,79957,0,38.0,69.7,70.3,4556652.0,4596175.0,195.0,196.7,Retail Store,35694.0,1347062.0,12048202.094594594,22504.475928677562,Retail Store,Compliant,No Issue,4596176.0,2247779.528766311,28.3,0.4,
2019,DECATUR BUILDING,NonResidential,47.61166,-122.33528,DOWNTOWN,1.0,1921,4,127268,127268,0,55.0,61.0,61.0,7757055.0,7757055.0,158.1,158.1,Office,71284.0,1999118.0,233481.0,7026.0,Office,Compliant,No Issue,6820991.0,702585.0,91.8,0.7,
2019,520 PIKE BUILDING,NonResidential,47.61125,-122.33494,DOWNTOWN,7.0,1983,29,500000,500000,0,88.0,42.5,42.5,18082040.0,18082040.0,118.9,118.9,Office,411301.0,5299543.0,12048202.094594594,22504.475928677562,Office,Compliant,No Issue,18082041.0,2247779.528766311,111.5,0.2,
2019,MOTIF SEATTLE,NonResidential,47.60996,-122.33572,DOWNTOWN,1.0,1973,19,332067,272787,59280,42.0,92.23333333333333,92.13333333333333,25250618.666666668,25043586.0,190.1333374,189.9,Hotel,332067.0,4332376.0,11557594.0,9730.666666666666,Hotel,Not Compliant,Missing 2019 EUI or Electricity Data,14782067.0,973084.3333333334,705.5,2.6,
2019,JOSHUA GREEN BUILDING,NonResidential,47.60991,-122.33687,DOWNTOWN,1.0,1910,10,109266,109266,0,55.0,82.6,82.4,9028174.0,9004294.0,167.6,167.3,Office,98408.0,1458281.0,784241.0,32444.0,Office,Compliant,No Issue,4975655.0,3244399.0,244.7,2.2,
2019,MIKEN BLDG.,NonResidential,47.60953,-122.33647,DOWNTOWN,1.0,1920,8,60660,60660,0,77.0,41.9,41.9,2578647.0,2578647.0,117.3,117.3,Office,56567.0,755758.0,12048202.094594594,22504.475928677562,Office,Compliant,No Issue,2578647.0,2247779.528766311,15.9,0.3,
2019,VANCE BUILDING,NonResidential,47.60902,-122.33674,DOWNTOWN,1.0,1929,14,137500,137500,0,95.0,35.9,35.1,4960412.0,4851857.0,65.2,64.3,Office,138176.0,558597.0,2945924.0,22504.475928677562,Office,Compliant,No Issue,1905934.0,2247779.528766311,168.4,1.2,
2019,1411 BUILDING,NonResidential,47.60923,-122.33625,DOWNTOWN,7.0,1929,15,151039,151039,0,55.0,53.93333333333333,64.8,7109540.333333333,7996148.0,151.0,181.4,Office,120088.0,2343537.0,12048202.094594594,22504.475928677562,Office,Compliant,No Issue,7996148.0,2247779.528766311,49.3,0.3,
2019,CENTURY SQUARE,NonResidential,47.61022,-122.33745,DOWNTOWN,1.0,1985,30,755000,620338,134662,69.0,73.3,73.0,49095824.0,48916200.0,181.0,180.3,Office,643083.0,11622170.0,469350.0,87920.0,Office,Compliant,No Issue,39654844.0,8792020.0,736.3,1.2,
2019,MELBOURNE TOWER OFF,NonResidential,47.60987,-122.33824,DOWNTOWN,7.0,1927,10,130893,130893,0,84.0,53.3,52.9,6848856.0,6796948.0,149.4,148.2,Office,101013.0,1992072.0,12048202.094594594,22504.475928677562,Office,Compliant,No Issue,6796950.0,2247779.528766311,41.9,0.3,
2019,POLL BUILDING,NonResidential,47.60821,-122.33899,DOWNTOWN,1.0,1910,5,79920,79920,0,76.0,29.2,29.2,2331584.0,2331584.0,81.7,81.7,Office,39960.0,683348.0,12048202.094594594,12116.666666666666,Mixed Use Property,Compliant,No Issue,2331585.0,1211656.0,14.4,0.2,
2019,MAIN MARKET,Campus,47.60881,-122.34119,DOWNTOWN,1.0,1908,4,137400,137400,0,72.97791381968165,116.3,116.7,14148672.0,14202098.0,263.7,264.6,Retail Store,44078.0,2895945.0,12048202.094594594,43211.0,Mixed Use Property,Compliant,No Issue,9880964.0,4321133.0,290.4,2.1,
2019,MERIDIAN CENTER WEST,NonResidential,47.61164,-122.33446,DOWNTOWN,7.0,1996,6,147852,61423,86429,72.97791381968165,134.2,134.2,8244610.0,8244610.0,304.3,304.3,Parking,64821.0,1680678.0,12048202.094594594,25101.0,Parking,Compliant,No Issue,5734473.0,2510138.0,168.7,2.7,
2019,MERIDIAN CENTER EAST,NonResidential,47.61185,-122.33421,DOWNTOWN,7.0,1996,4,267335,100375,166960,72.97791381968165,112.1,112.4,11256402.0,11277153.0,267.7,269.4,Parking,166960.0,2545819.0,12048202.094594594,25908.0,Parking,Compliant,No Issue,8686334.0,2590819.0,191.1,1.9,
